location,player,player_id,position,shot_aerial_won,shot_first_time,shot_statsbomb_xg,under_pressure,shot_open_goal,shot_follows_dribble,goal,shot_body_part_Head,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_technique_Backheel,shot_technique_Diving Header,shot_technique_Half Volley,shot_technique_Lob,shot_technique_Normal,shot_technique_Overhead Kick,shot_technique_Volley,shot_type_Corner,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty,x,y,distance,angle
"[111.1, 39.9]",Steven Fletcher,9554.0,Center Forward,1,0,0.064235546,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.1,39.9,8.900561780022658,48.39744323724682
"[111.5, 49.7]",Jack Colback,9649.0,Right Defensive Midfield,0,1,0.18312919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,111.5,49.7,12.897286536322284,24.337624897469137
"[113.3, 46.6]",Aleksandar Mitrović,4269.0,Left Center Forward,0,1,0.070946634,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,113.3,46.6,9.404786015641188,36.494797479834034
"[111.8, 50.3]",Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,0,1,0.16809975,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,111.8,50.3,13.165485179058157,22.634085727334785
"[100.2, 26.9]",Georginio Wijnaldum,3567.0,Left Midfield,0,0,0.061820045,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100.2,26.9,23.741314201197877,16.131763386921342
"[111.2, 21.6]",Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,0,0,0.010394924,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.2,21.6,20.396078054371138,9.981829287733163
"[108.1, 40.2]",Adam Johnson,42902.0,Right Wing,0,0,0.7835,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,108.1,40.2,11.901680553602509,37.149759352038934
"[103.0, 52.7]",Jermain Defoe,3337.0,Center Attacking Midfield,0,0,0.058981504,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.0,52.7,21.220037700249264,17.388197931353435
"[109.0, 33.7]",Aleksandar Mitrović,4269.0,Left Center Forward,0,0,0.45560068,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.0,33.7,12.676355943251197,31.307834599960998
"[94.5, 41.8]",Ayoze Pérez Gutiérrez,3076.0,Left Midfield,0,0,0.032252952,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.5,41.8,25.563450471327222,17.74493251623675
"[95.9, 26.3]",Steven Fletcher,9554.0,Center Forward,0,0,0.02273964,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.9,26.3,27.721832551258217,14.37076916488267
"[107.5, 26.5]",Yann Gérard M''Vila,4429.0,Left Defensive Midfield,0,1,0.036030393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,107.5,26.5,18.398369492974098,17.22748822645095
"[118.5, 41.4]",Billy Jones,10503.0,Left Back,0,0,0.86778295,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,118.5,41.4,2.051828452868318,134.49424963439643
"[109.5, 55.3]",Georginio Wijnaldum,3567.0,Right Defensive Midfield,0,1,0.053915214,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,109.5,55.3,18.556400513030535,14.3503223559825
"[109.5, 25.0]",Ayoze Pérez Gutiérrez,3076.0,Left Midfield,0,1,0.02946819,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,109.5,25.0,18.309833423600555,14.74135431087675
"[95.6, 52.2]",Adam Johnson,42902.0,Right Wing,0,0,0.032034416,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,95.6,52.2,27.280029325497438,15.005828511119804
"[101.0, 49.0]",Vurnon Anita,16072.0,Left Defensive Midfield,0,0,0.042791177,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,101.0,49.0,21.02379604162864,19.636781887374134
"[93.1, 28.0]",Paul Dummett,3065.0,Left Back,0,0,0.02362311,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,93.1,28.0,29.455220250407233,14.18163259649152
"[113.5, 37.9]",Aleksandar Mitrović,4269.0,Left Center Forward,1,0,0.15569912,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.5,37.9,6.8308125431752265,59.47574449214708
"[100.2, 50.7]",Florian Thauvin,3254.0,Right Midfield,0,0,0.04219326,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100.2,50.7,22.506221362103414,17.896099870595485
"[97.8, 53.6]",Florian Thauvin,3254.0,Right Midfield,0,1,0.02540992,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.8,53.6,26.034592372457077,15.021906235191999
"[111.8, 49.1]",Steven Fletcher,9554.0,Center Forward,0,1,0.19063072,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,111.8,49.1,12.249489785293102,26.075722434243044
"[114.2, 42.3]",Olivier Giroud,3604.0,Center Forward,1,0,0.14458397,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.2,42.3,6.239390995922595,63.70229088117428
"[112.4, 36.7]",Gabriel Armando de Abreu,6746.0,Right Center Back,0,0,0.10049327,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.4,36.7,8.285529554590937,49.10894494848979
"[110.6, 41.9]",Gabriel Armando de Abreu,6746.0,Right Center Back,0,0,0.056658436,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.6,41.9,9.590099061010793,44.70816055639983
"[96.7, 32.5]",Brendan Joel Zibusiso Galloway,30702.0,Left Back,0,0,0.024494035,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,96.7,32.5,24.477336456403908,17.726416500121154
"[107.8, 42.6]",John Stones,3244.0,Right Center Back,0,1,0.11884518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,107.8,42.6,12.473972903610143,34.95895222636661
"[99.7, 22.6]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,1,0.026427459,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.7,22.6,26.73667892614937,13.082305946973896
"[115.6, 41.0]",Olivier Giroud,3604.0,Center Forward,0,0,0.30794454,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115.6,41.0,4.512205669071396,82.93909975751524
"[116.6, 38.6]",Laurent Koscielny,3394.0,Left Center Back,0,0,0.38184738,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116.6,38.6,3.676955262170052,95.20962269669522
"[102.0, 44.4]",Alex Oxlade-Chamberlain,3525.0,Right Wing,0,0,0.09676939,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.0,44.4,18.529975715040752,23.743863458043315
"[99.2, 27.6]",Ross Barkley,4275.0,Center Attacking Midfield,0,0,0.04340038,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.2,27.6,24.215697388264495,16.263290435340053
"[110.1, 29.8]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,1,0.18513039,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,110.1,29.8,14.214429288578565,23.059067315832753
"[90.5, 50.3]",Séamus Coleman,4589.0,Right Back,0,0,0.022345418,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90.5,50.3,31.246439797199294,13.806632144563705
"[87.8, 32.3]",Francis Joseph Coquelin,3437.0,Right Defensive Midfield,0,1,0.011978738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,87.8,32.3,33.10785405307931,13.413890393975779
"[111.4, 49.8]",Olivier Giroud,3604.0,Center Forward,0,0,0.24198993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,111.4,49.8,13.038404810405291,24.072858748031685
"[94.1, 32.2]",Mesut Özil,3496.0,Center Attacking Midfield,0,1,0.02695991,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,94.1,32.2,27.049029557453633,16.147157507368355
"[109.5, 52.6]",Alex Oxlade-Chamberlain,3525.0,Right Wing,0,1,0.03994113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,109.5,52.6,16.401524319403975,18.36630510962473
"[88.8, 51.7]",Héctor Bellerín Moruno,3511.0,Right Back,0,1,0.014057545,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,88.8,51.7,33.32161460673837,12.848499401237325
"[99.8, 46.1]",Ross Barkley,4275.0,Center Attacking Midfield,0,1,0.07506493,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.8,46.1,21.1009478460092,20.629879946126177
"[103.1, 51.8]",Olivier Giroud,3604.0,Center Forward,0,0,0.13074309,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.1,51.8,20.61188977265307,18.298204978703936
"[116.9, 31.9]",Brendan Joel Zibusiso Galloway,30702.0,Left Back,0,0,0.11975366,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,116.9,31.9,8.672946442818612,22.7228357818622
"[99.0, 30.5]",Kevin Mirallas,4317.0,Left Wing,0,0,0.040691603,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.0,30.5,23.04886114323222,18.058833134657586
"[113.3, 41.3]",Romelu Lukaku Menama,3289.0,Center Forward,1,0,0.1454622,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.3,41.3,6.824954212300623,60.294274037520374
"[109.7, 41.2]",Olivier Giroud,3604.0,Center Forward,0,0,0.27705798,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.7,41.2,10.369667304209907,41.99516592040679
"[102.1, 46.6]",Mathieu Flamini,6631.0,Right Wing,0,1,0.099551745,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,102.1,46.6,19.07799779851125,22.368622707523414
"[110.3, 42.9]",Mathieu Flamini,6631.0,Center Attacking Midfield,0,0,0.1517043,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.3,42.9,10.124228365658297,41.895592100081345
"[105.2, 45.2]",Gerard Deulofeu Lázaro,3726.0,Right Wing,0,0,0.18180354,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.2,45.2,15.68693724090206,27.23051426670104
"[104.6, 27.1]",Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,0,0,0.039825536,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.6,27.1,20.089051744669288,17.634318807905473
"[105.5, 58.0]",Kevin Mirallas,4317.0,Left Wing,0,0,0.020795194,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,105.5,58.0,23.11384866265244,12.616572429142675
"[97.3, 44.3]",Mesut Özil,3496.0,Right Wing,0,0,0.060890257,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.3,44.3,23.103679360655956,19.327202626537908
"[110.7, 31.1]",Olivier Giroud,3604.0,Center Forward,0,0,0.08415267,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,110.7,31.1,12.872451204024816,26.427100128607385
"[102.8, 36.8]",Saido Berahino,4630.0,Left Center Forward,0,1,0.04317007,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,102.8,36.8,17.495142182903233,25.377413119234376
"[105.2, 29.1]",Wes Hoolahan,10966.0,Right Center Midfield,0,1,0.061216902,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.2,29.1,18.380696395947567,20.197217981204034
"[97.9, 19.9]",Chris Brunt,3541.0,Left Back,0,0,0.010268908,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.9,19.9,29.873399538720058,11.405197035317668
"[95.4, 30.7]",Jonathan Howson,9578.0,Left Center Midfield,0,0,0.03349715,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,95.4,30.7,26.299239532731736,16.239524662378937
"[96.0, 47.6]",Alexander Banor Tettey,9463.0,Center Defensive Midfield,0,1,0.031794984,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,96.0,47.6,25.1745903640953,17.265260884551815
"[113.6, 56.5]",Nathan Redmond,3286.0,Right Midfield,0,0,0.009110907,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,113.6,56.5,17.69773996870787,9.774337285594259
"[104.8, 24.3]",Matt Jarvis,22594.0,Left Midfield,0,0,0.03622137,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.8,24.3,21.852459815773603,14.760365887865666
"[111.0, 45.0]",Nathan Redmond,3286.0,Right Midfield,0,1,0.155867,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,111.0,45.0,10.295630140987,38.65980825409009
"[88.6, 26.5]",Chris Brunt,3541.0,Left Back,0,0,0.0071102,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,88.6,26.5,34.179087173299415,12.29893631196883
"[116.6, 44.2]",Craig Dawson,3523.0,Right Back,1,0,0.20385875,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116.6,44.2,5.403702434442525,64.11297373367324
"[95.0, 34.9]",Jonathan Howson,9578.0,Left Center Midfield,0,1,0.026149418,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,95.0,34.9,25.514897609044016,17.48211664544758
"[118.2, 30.2]",Dieumerci Mbokani Bezua,23663.0,Center Forward,0,1,0.028339142,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,118.2,30.2,9.96393496566492,9.810051427767453
"[112.4, 45.8]",José Salomón Rondón Giménez,4041.0,Right Center Forward,0,0,0.11742091,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.4,45.8,9.560334722173689,38.88152573949251
"[114.8, 40.7]",José Salomón Rondón Giménez,4041.0,Right Center Forward,1,0,0.1838684,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.8,40.7,5.246903848937966,74.50857057769873
"[103.2, 33.4]",Wes Hoolahan,10966.0,Right Center Midfield,0,1,0.061986756,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,103.2,33.4,18.049930747789585,23.45256345419256
"[91.0, 47.1]",Russell Martin,21212.0,Right Back,0,0,0.020986767,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,91.0,47.1,29.8564900817226,14.843226946900145
"[98.6, 26.4]",Chris Brunt,3541.0,Left Back,0,0,0.029449554,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.6,26.4,25.355867171130242,15.273986041764056
"[99.1, 55.6]",Russell Martin,21212.0,Right Back,0,1,0.03853885,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.1,55.6,26.080069018313587,14.130184861127866
"[112.2, 46.9]",Ryan Bennett,9930.0,Right Center Back,1,0,0.039818533,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,112.2,46.9,10.413932974625865,34.017753354817785
"[116.1, 41.6]",Russell Martin,21212.0,Right Back,1,0,0.1481099,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116.1,41.6,4.215447781671604,86.75304668014516
"[97.0, 44.9]",Nathan Redmond,3286.0,Right Midfield,0,1,0.027188484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,97.0,44.9,23.516164653276263,18.913405322832002
"[89.7, 46.3]",Alexander Banor Tettey,9463.0,Right Defensive Midfield,0,0,0.02394382,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.7,46.3,30.94802093834111,14.433783075543404
"[104.0, 45.4]",Dieumerci Mbokani Bezua,23663.0,Left Center Forward,1,0,0.035392158,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,104.0,45.4,16.886681142249355,25.433591155884983
"[98.1, 49.3]",Wilfried Guemiand Bony,3598.0,Left Center Forward,0,0,0.054472484,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,98.1,49.3,23.792856070678024,17.66602944469138
"[99.4, 43.1]",Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,0,0,0.039747633,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,99.4,43.1,20.831946620515325,21.5186567723942
"[107.0, 47.3]",Alexander Banor Tettey,9463.0,Right Defensive Midfield,0,1,0.123071104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,107.0,47.3,14.909393012460297,26.754712846342372
"[116.2, 44.7]",Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,0,0,0.1734994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,116.2,44.7,6.044005294504631,55.967704079000335
"[109.4, 39.4]",Nicolás Hernán Otamendi,3090.0,Left Center Back,1,0,0.038811993,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.4,39.4,10.616967551989593,41.24291252415411
"[103.1, 46.0]",Wilfried Guemiand Bony,3598.0,Left Center Forward,0,0,0.32509223,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.1,46.0,17.933488227336035,23.86430623159622
"[104.9, 52.5]",Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,0,0,0.0709554,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,104.9,52.5,19.602550854416876,18.160996319346822
"[100.7, 50.8]",Wilfried Guemiand Bony,3598.0,Left Center Forward,0,0,0.051824108,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.7,50.8,22.11628359376864,18.07343963770951
"[103.2, 47.1]",Matt Jarvis,22594.0,Left Attacking Midfield,0,1,0.13306908,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.2,47.1,18.238695128764007,22.998474376319194
"[91.0, 36.2]",Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,0,0,0.045223963,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,91.0,36.2,29.24790590794493,15.449453602112321
"[113.0, 39.9]",Wilfried Guemiand Bony,3598.0,Left Center Forward,1,0,0.19763565,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,113.0,39.9,7.000714249274855,59.48216895354406
"[105.0, 51.2]",Kelechi Promise Iheanacho,3708.0,Right Center Forward,0,0,0.027689084,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105.0,51.2,18.720042734993957,19.738430877113696
"[110.2, 39.8]",Vincent Kompany,3101.0,Right Center Back,0,0,0.17480338,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,110.2,39.8,9.802040603874275,44.39264699519049
"[113.0, 27.1]",Kevin De Bruyne,3089.0,Left Midfield,0,0,0.10425139,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113.0,27.1,14.676852523616907,15.686252505441422
"[94.4, 42.0]",Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,0,0,0.020924991,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,94.4,42.0,25.678006153126447,17.65776977359613
"[105.4, 40.3]",Wilfried Guemiand Bony,3598.0,Left Center Forward,0,0,0.022587754,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,105.4,40.3,14.603081866510227,30.631554897065705
"[109.5, 45.5]",Nicolás Hernán Otamendi,3090.0,Left Center Back,0,0,0.04822109,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109.5,45.5,11.853269591129697,34.00749241973228
"[111.7, 40.2]",Wilfried Guemiand Bony,3598.0,Left Center Forward,1,0,0.09797245,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111.7,40.2,8.302409288875126,51.44030013837071
"[103.7, 31.3]",Wilfried Guemiand Bony,3598.0,Center Forward,0,1,0.10108175,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.7,31.3,18.476471524617462,21.839046163989902
"[110.8, 34.8]",Wilfried Guemiand Bony,3598.0,Center Forward,1,0,0.04924086,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.8,34.8,10.56787585089833,37.568592028827474
"[119.2, 41.9]",Cameron Jerome,4807.0,Center Forward,0,1,0.93852484,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,119.2,41.9,2.061552812808828,151.42371616029078
"[103.6, 42.0]",Raheem Sterling,3233.0,Left Wing,0,1,0.29271457,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,103.6,42.0,16.521501142450713,27.048188660078722
"[108.1, 40.0]",Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,0,0,0.7835,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,108.1,40.0,11.900000000000006,37.15854076088933
"[98.5, 44.0]",Wilfried Guemiand Bony,3598.0,Center Forward,0,0,0.07167425,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.5,44.0,21.86892772862904,20.409882833803987
"[96.2, 30.8]",Martin Olsson,3576.0,Left Wing Back,0,0,0.023696944,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,96.2,30.8,25.51626931978889,16.68898032676504
"[108.2, 40.1]",Aleksandar Kolarov,5596.0,Left Back,0,0,0.7835,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,108.2,40.1,11.800423721205943,37.44933147198406
"[92.0, 47.0]",David Josué Jiménez Silva,3064.0,Center Attacking Midfield,0,0,0.025104793,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,92.0,47.0,28.861739379323623,15.332232760819945
"[109.8, 27.9]",David Josué Jiménez Silva,3064.0,Center Attacking Midfield,0,0,0.064761534,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,109.8,27.9,15.825612152457172,19.190381595451274
"[100.9, 49.9]",Gnégnéri Yaya Touré,3087.0,Right Center Midfield,0,1,0.040374268,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.9,49.9,21.51325173003839,18.879259811699583
"[110.7, 43.8]",David Josué Jiménez Silva,3064.0,Center Attacking Midfield,0,0,0.14925604,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,110.7,43.8,10.046392387319935,41.21886364760393
"[96.0, 54.6]",Jesús Navas González,6821.0,Right Wing,0,0,0.022991054,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,96.0,54.6,28.091991741419832,13.946234827989828
"[99.2, 46.5]",Wilfried Guemiand Bony,3598.0,Center Forward,0,0,0.044421624,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.2,46.5,21.79197099851227,19.931360335851977
"[108.1, 42.0]",Wilfried Guemiand Bony,3598.0,Center Forward,0,1,0.13220054,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.1,42.0,12.066896867049131,36.29769997671919
"[98.8, 39.7]",Gnégnéri Yaya Touré,3087.0,Right Center Midfield,0,1,0.0719944,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,98.8,39.7,21.202122535255757,21.36578848191505
"[86.7, 44.5]",Rickie Lambert,40124.0,Right Center Forward,0,0,0.021853555,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,86.7,44.5,33.60267846467004,13.459050778101373
"[101.5, 34.5]",Wilfried Guemiand Bony,3598.0,Center Forward,0,1,0.07841335,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,101.5,34.5,19.300259065618782,22.545647658574577
"[106.6, 32.3]",Raheem Sterling,3233.0,Left Wing,0,0,0.41158655,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,106.6,32.3,15.454772725601636,25.68946490896805
"[113.5, 28.6]",Aleksandar Kolarov,5596.0,Left Back,0,0,0.13907936,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113.5,28.6,13.122880781291887,18.411838143465946
"[104.0, 56.7]",Jesús Navas González,6821.0,Right Wing,0,0,0.03557661,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104.0,56.7,23.12768903284546,13.8570939851104
"[115.2, 29.1]",Raheem Sterling,3233.0,Left Wing,0,0,0.10910677,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,115.2,29.1,11.910079764636336,16.968265899642542
"[90.2, 40.1]",Rickie Lambert,40124.0,Center Forward,0,0,0.033423413,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,90.2,40.1,29.800167784762554,15.289859415441374
"[117.0, 30.0]",Vincent Kompany,3101.0,Right Center Back,0,0,0.052862104,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,117.0,30.0,10.44030650891055,14.470294100065894
"[87.7, 47.7]",Aleksandar Kolarov,5596.0,Left Back,0,0,0.026109,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,87.7,47.7,33.20512008711909,13.37705106037045
"[103.5, 41.9]",Sergio Leonel Agüero del Castillo,3237.0,Center Forward,0,0,0.07820632,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,103.5,41.9,16.60903368652132,26.929013210778137
"[114.9, 40.1]",Craig Dawson,3523.0,Right Center Back,1,0,0.18453373,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,114.9,40.1,5.100980297942734,76.20190872971678
"[92.5, 42.2]",Craig Gardner,9485.0,Right Midfield,0,0,0.038931943,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,92.5,42.2,27.587859648765797,16.450096863639665
"[89.0, 52.8]",Craig Gardner,9485.0,Right Midfield,0,0,0.012998339,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,89.0,52.8,33.53863443850987,12.607130495862977
"[110.0, 34.6]",James Morrison,3490.0,Left Center Midfield,0,0,0.090908654,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,110.0,34.6,11.364858116140297,35.25891986564457
"[110.4, 51.5]",James Morrison,3490.0,Left Center Midfield,0,1,0.13954903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,110.4,51.5,14.980320423809362,20.229063560052925
"[111.5, 28.6]",Chris Brunt,3541.0,Left Back,0,1,0.11816509,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,111.5,28.6,14.220056258679147,20.061136850315265
"[94.8, 29.0]",Victor Chinedu Anichebe,40130.0,Center Forward,0,0,0.028077235,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,94.8,29.0,27.49618155308115,15.238608537484659
"[99.1, 36.3]",Samir Nasri,20253.0,Left Wing,0,1,0.0829242,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,99.1,36.3,21.22498527679113,21.047230411166257
